open_time,open,high,low,close,volume,sma20,sma50,rsi14,volume_change_pct
2017-08-17 04:00:00,301.13,302.57,298.0,301.61,125.66877,,,,
2017-08-17 05:00:00,301.61,303.28,300.0,303.1,377.67246,,,,200.53008396596863
2017-08-17 06:00:00,302.4,304.44,301.9,302.68,303.86672,,,,-19.542261567073226
2017-08-17 07:00:00,302.68,307.96,302.6,307.96,754.7451,,,,148.38030963048539
2017-08-17 08:00:00,307.95,309.97,307.0,308.62,150.75029,,,,-80.02633074398231
2017-08-17 09:00:00,308.62,312.0,308.62,310.0,469.27879,,,,211.29544759084706
2017-08-17 10:00:00,310.0,310.97,308.54,309.3,284.3914,,,,-39.39819866992072
2017-08-17 11:00:00,308.3,310.68,307.78,308.95,273.2904,,,,-3.90342323994326
2017-08-17 12:00:00,308.95,310.51,307.98,308.62,401.79278,,,,47.02045150506569
2017-08-17 13:00:00,308.62,309.72,307.77,309.4,310.58042,,,,-22.70134371254755
2017-08-17 14:00:00,307.77,308.71,305.49,306.5,710.25965,,,,128.6878387246691
2017-08-17 15:00:00,306.5,308.76,303.56,307.06,459.41982,,,,-35.31663807735663
2017-08-17 16:00:00,307.74,312.18,298.21,308.0,596.81077,,,,29.905316231241397
2017-08-17 17:00:00,308.0,308.33,303.98,308.33,191.94856,,,,-67.83761794379146
2017-08-17 18:00:00,308.33,311.53,298.96,309.1,203.6548,,,72.17288336293669,6.098633925672581
2017-08-17 19:00:00,309.1,309.84,301.6,301.6,215.63779,,,46.72489082969432,5.883971308311908
2017-08-17 20:00:00,301.6,309.4,299.01,304.79,272.42251,,,54.10985586287498,26.33338061941739
2017-08-17 21:00:00,304.79,309.4,304.04,307.44,330.54526,,,48.871527777777814,21.335516657562547
2017-08-17 22:00:00,308.57,310.74,303.44,306.74,368.36785,,,45.92720970537261,11.442484457347835
2017-08-17 23:00:00,306.74,310.85,302.0,302.0,229.6062,306.59000000000003,,34.871406959152765,-37.66931614688958
2017-08-18 00:00:00,302.0,306.2,297.4,301.19,501.26558,306.569,,34.726930320150615,118.31535036945868
2017-08-18 01:00:00,300.08,305.55,295.19,298.73,374.41661,306.3505,,32.17027215631542,-25.305741120305925
2017-08-18 02:00:00,298.73,304.7,298.73,300.52,208.96849,306.24249999999995,,36.553784860557684,-44.188242610283766
2017-08-18 03:00:00,300.05,306.47,300.05,301.4,605.93251,305.9145,,36.76373262739904,189.9635777623698
2017-08-18 04:00:00,301.4,302.95,298.41,301.8,444.33795,305.57349999999997,,41.52236652236654,-26.66873906468561
2017-08-18 05:00:00,301.8,305.92,300.0,304.7,525.33357,305.3085,,46.07451763140383,18.22838224824146
2017-08-18 06:00:00,304.7,307.0,303.21,307.0,356.1222,305.1935,,48.40865690642902,-32.210271656540044
2017-08-18 07:00:00,307.0,309.49,305.23,306.24,406.73244,305.058,,46.7189952904239,14.211481339832211
2017-08-18 08:00:00,306.24,310.85,303.79,304.23,313.23742,304.83849999999995,,42.641281353883315,-22.98686084640802
2017-08-18 09:00:00,304.23,307.72,303.22,304.71,306.05941,304.604,,55.96471039509008,-2.291555715150495
2017-08-18 10:00:00,304.73,311.06,304.73,308.88,332.5643,304.723,,57.560073937153405,8.660047407135751
2017-08-18 11:00:00,308.88,311.79,306.27,307.78,261.1517,304.759,,50.666666666666615,-21.473321099107757
2017-08-18 12:00:00,307.78,310.29,305.73,308.47,388.17208,304.78249999999997,,53.39348764221266,48.63854227255653
2017-08-18 13:00:00,307.17,309.66,301.3,303.22,357.19041,304.527,,52.346153846153896,-7.981426690966542
2017-08-18 14:00:00,303.22,303.22,296.32,298.52,398.64644,303.99800000000005,,45.533623285379704,11.606143065263153
2017-08-18 15:00:00,298.52,300.99,297.32,298.8,214.98578,303.858,,50.126308191988436,-46.071064876435365
2017-08-18 16:00:00,298.8,301.11,295.64,299.21,403.96386,303.579,,47.51234333459932,87.90259523211257
2017-08-18 17:00:00,297.5,299.21,293.18,295.53,359.12225,302.9835,,39.924476484723684,-11.100401407195193
2017-08-18 18:00:00,295.53,298.25,289.75,289.75,412.39491,302.134,,32.541292379020575,14.834129603498525
2017-08-18 19:00:00,289.75,295.6,287.37,293.83,445.23397,301.7255,,34.77164471840854,7.963012928554347
2017-08-18 20:00:00,295.46,295.46,288.25,291.87,748.21537,301.2595,,28.59971711456862,68.04992889468879
2017-08-18 21:00:00,291.87,291.87,283.94,286.3,602.03512,300.63800000000003,,25.174302788844642,-19.537188871166865
2017-08-18 22:00:00,288.01,294.19,284.02,293.74,477.84453,300.29900000000004,,38.495284053520514,-20.628462671745794
2017-08-18 23:00:00,293.74,294.18,289.97,293.96,93.91956,299.927,,38.14251047871168,-80.34516372929914
2017-08-19 00:00:00,293.31,297.15,293.31,295.44,86.0015,299.609,,34.24015009380865,-8.430682596894634
2017-08-19 01:00:00,297.15,298.2,294.24,297.19,41.96377,299.2335,,37.7685377685378,-51.205769666808145
2017-08-19 02:00:00,297.19,299.84,296.56,299.84,87.48968,298.8755,,40.464088397789986,108.48860814936315
2017-08-19 03:00:00,298.64,298.64,292.83,293.22,66.73802,298.2245,,39.274989274989245,-23.718980341452845
2017-08-19 04:00:00,294.69,297.19,291.87,291.87,42.9926,297.6065,,42.31569216547262,-35.580048673904315
2017-08-19 05:00:00,297.17,299.9,291.87,293.23,35.01324,297.0325,302.0594,43.72040586245771,-18.55984518265934
2017-08-19 06:00:00,293.69,295.56,289.02,289.02,45.0222,296.0395,301.8076,39.4184839044652,28.586214814738643
2017-08-19 07:00:00,289.02,292.17,287.01,290.16,112.26406,295.1585,301.54879999999997,44.11313308484986,149.3526749026036
2017-08-19 08:00:00,290.16,290.16,287.0,288.4,148.37539,294.15500000000003,301.2632,48.37701370521757,32.16642084741992
2017-08-19 09:00:00,287.66,293.17,287.66,290.3,228.92457,293.509,300.91,45.52144125856386,54.28742596733864
2017-08-19 10:00:00,291.36,292.24,283.58,287.14,447.45268,292.93999999999994,300.48040000000003,44.17631125338586,95.45856523832283
2017-08-19 11:00:00,285.97,287.15,278.0,282.58,314.27781,292.129,299.932,45.30303030303028,-29.76289470430705
2017-08-19 12:00:00,281.39,290.85,279.56,290.85,166.32417,291.711,299.563,46.42592134553553,-47.07734217697392
2017-08-19 13:00:00,290.16,290.16,286.36,286.36,20.94515,291.2525,299.11120000000005,41.49888143176741,-87.40703170200699
2017-08-19 14:00:00,285.5,288.64,283.0,283.0,13.81812,290.91499999999996,298.5988,36.646629454701646,-34.027113675480955
2017-08-19 15:00:00,283.88,288.64,283.01,288.64,87.2125,290.65549999999996,298.1836,41.52962155736083,531.1459156527806
2017-08-19 16:00:00,288.64,290.16,286.12,286.14,61.94884,290.369,297.77639999999997,36.387122416534254,-28.967934642396454
2017-08-19 17:00:00,286.19,293.15,284.16,293.15,11.12991,290.7115,297.4982,49.93098008282386,-82.03370716868952
2017-08-19 18:00:00,294.33,295.0,288.95,295.0,41.13882,290.7745,297.2382,53.056043741456726,269.62401313218163
2017-08-19 19:00:00,292.64,293.38,291.99,293.31,13.16832,290.742,296.93780000000004,50.07760962359331,-67.99052573700462
2017-08-19 20:00:00,290.6,291.85,288.8,290.31,13.80734,290.4855,296.562,51.281541823961874,4.852707103108078
2017-08-19 21:00:00,289.9,293.25,289.9,293.25,25.0304,290.2885,296.395,52.96374448494145,81.2832884538224
2017-08-19 22:00:00,293.25,294.9,290.91,290.91,35.15864,289.842,296.1174,52.38095238095242,40.463756072615695
2017-08-19 23:00:00,290.91,290.91,290.91,290.91,0.0,289.7265,295.7868,50.60027553631176,-100.0
2017-08-20 00:00:00,289.41,292.42,286.91,287.0,15.54493,289.483,295.392,49.864235841737795,inf
2017-08-20 01:00:00,287.4,290.87,285.96,289.94,17.24852,289.3185,295.1508,57.36884261113337,10.95913587259638
2017-08-20 02:00:00,289.94,292.42,287.66,292.42,32.59927,289.48850000000004,294.97540000000004,51.77802944507361,88.9974907992106
2017-08-20 03:00:00,292.42,292.42,289.47,292.41,3.0082,289.601,294.849,57.62540962944292,-90.7721860029381
2017-08-20 04:00:00,287.97,288.31,287.97,288.3,6.65904,289.596,294.6046,56.556160316674934,121.36294129379696
2017-08-20 05:00:00,285.39,293.15,285.39,292.17,42.89756,289.6895,294.42,54.56662354463134,544.2003652178091
2017-08-20 06:00:00,292.17,293.15,289.0,293.12,35.00818,289.98850000000004,294.2464,59.40700808625339,-18.391209196979965
2017-08-20 07:00:00,293.1,295.56,287.87,292.08,167.6975,290.4635,293.994,48.28140057822038,379.0237595899015
2017-08-20 08:00:00,293.02,295.98,282.85,295.98,159.52169,290.71999999999997,293.7736,51.47679324894517,-4.875332071139993
2017-08-20 09:00:00,292.59,295.96,292.59,295.96,4.86604,291.2,293.56800000000004,54.205014281180524,-96.94960603789993
2017-08-20 10:00:00,295.97,296.89,293.43,295.51,24.8355,291.82550000000003,293.3936,58.97790055248614,410.38421385767487
2017-08-20 11:00:00,292.59,295.51,292.59,295.0,51.53645,292.1435,293.1994,53.29815303430078,107.51122385295244
2017-08-20 12:00:00,295.0,296.92,294.29,296.92,57.35344,292.6825,292.9602,61.50900038299494,11.287137550219306
2017-08-20 13:00:00,296.39,296.39,292.28,293.41,6.09547,292.6955,292.67280000000005,54.220121539500326,-89.37209346117687
2017-08-20 14:00:00,294.25,294.25,294.25,294.25,3.9,292.658,292.3884,63.65348399246701,-36.018059312899574
2017-08-20 15:00:00,295.16,295.16,295.1,295.1,0.01579,292.74750000000006,292.226,60.547833197056434,-99.5951282051282
2017-08-20 16:00:00,295.1,297.92,293.28,296.46,74.02462,293.055,292.1848,58.65467009425869,468706.9664344523
2017-08-20 17:00:00,296.46,298.79,293.63,296.88,100.71171,293.23650000000004,292.14639999999997,59.41052631578939,36.05164065685174
2017-08-20 18:00:00,296.88,300.53,295.89,298.57,41.00621,293.6195,292.1336,74.07407407407399,-59.28357288343133
2017-08-20 19:00:00,298.57,298.57,294.91,297.88,145.82441,293.968,292.1806,65.73002754820928,255.61542995560913
2017-08-20 20:00:00,297.87,297.88,294.51,297.27,260.07005,294.4815,292.331,61.65075800112286,78.34466122647092
2017-08-20 21:00:00,297.27,298.3,295.19,298.13,353.55114,294.89099999999996,292.41700000000003,67.15825297787859,35.944581084980754
2017-08-20 22:00:00,298.13,299.52,297.6,298.19,422.41153,295.1795,292.5434,58.01305293691071,19.476783471833812
2017-08-20 23:00:00,297.68,300.53,297.19,299.1,483.75146,295.514,292.79940000000005,60.69482288828352,14.521367349986857
2017-08-21 00:00:00,299.1,300.9,295.76,300.7,370.66684,296.134,292.9386,66.39292482627923,-23.37659508045723
2017-08-21 01:00:00,300.7,300.7,294.6,299.0,213.50155,296.4755,293.0394,61.75088131609872,-42.40068790615313
2017-08-21 02:00:00,299.0,299.0,294.6,297.51,71.7529,296.695,293.08079999999995,51.77817962628082,-66.39232829925591
2017-08-21 03:00:00,299.0,299.85,297.12,299.85,67.88466,297.0835,293.134,70.88197146562902,-5.391057364928809
2017-08-21 04:00:00,300.03,304.83,299.11,303.91,275.6582,297.48,293.2154,75.91201716738198,306.0684696660483
2017-08-21 05:00:00,303.91,314.28,303.91,314.05,256.5098,298.3845,293.63199999999995,83.92409595417112,-6.94642858438459
2017-08-21 06:00:00,314.05,329.49,313.28,321.79,232.70889,299.6985,294.23040000000003,86.91343631594287,-9.27875270262578
2017-08-21 07:00:00,320.28,325.3,313.0,318.5,123.69424,300.87350000000004,294.73580000000004,79.07477138246364,-46.84593270158265
2017-08-21 08:00:00,317.48,324.3,312.75,318.72,21.51,301.9635,295.3298,78.21338560627272,-82.61034628613264
2017-08-21 09:00:00,317.86,318.27,314.98,317.29,23.53728,303.1575,295.8724,76.62551440329214,9.42482566248255
2017-08-21 10:00:00,317.29,325.3,316.77,321.21,85.346,304.50550000000004,296.5286,80.10563380281687,262.5992468118661
2017-08-21 11:00:00,318.99,333.66,312.6,331.53,76.98358,306.327,297.3532,83.92929703372609,-9.798256508799474
2017-08-21 12:00:00,331.33,331.33,325.42,331.3,94.82266,308.069,298.2364,83.51893095768376,23.17257784062523
